,Position,Track Name,Artist,Streams,URL,country
191,192,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,155896,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9,CL
192,193,Dile Dile Remix,Ak4:20,155521,https://open.spotify.com/track/5L11wZayGyUUMphfhCF16T,CL
193,194,Extasy,Myke Towers,155388,https://open.spotify.com/track/4hnwfhQbZKaNpC1q9zgB4A,CL
194,195,120,Bad Bunny,154988,https://open.spotify.com/track/3KJ3opyV29269SXkPrc19l,CL
195,196,Mírame - Remix,Nio Garcia,154795,https://open.spotify.com/track/7meQTf97i7gyAzeHTLIytv,CL
196,197,Los Dioses,Anuel AA,154702,https://open.spotify.com/track/7oHsIIDKbEJlFULg1HF0pP,CL
197,198,In Your Eyes,The Weeknd,153431,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,CL
198,199,Por Primera Vez,Camilo,153046,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D,CL
199,200,YO VISTO ASÍ,Bad Bunny,151569,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ,CL
0,1,Ella No Es Tuya - Remix,Rochy RD,5499,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y,AD
1,2,Bandido,Myke Towers,3790,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb,AD
2,3,DÁKITI,Bad Bunny,3342,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,AD
3,4,911,Sech,3291,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73,AD
4,5,Hecha Pa' Mi,Boza,2968,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx,AD
5,6,Tú Me Dejaste De Querer,C. Tangana,2920,https://open.spotify.com/track/5ddFjrPG8NgQQ6xlOQIVd2,AD
6,7,LA NOCHE DE ANOCHE,Bad Bunny,2914,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,AD
7,8,Baila Conmigo (with Rauw Alejandro),Selena Gomez,2484,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h,AD
8,9,No Te Enamores - Remix,Milly,2244,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt,AD
9,10,Ingobernable,C. Tangana,2134,https://open.spotify.com/track/3SK45LddxlEkzI8OWO9Eyo,AD
10,11,Antes,Anuel AA,2096,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC,AD
11,12,A Un Paso De La Luna,Ana Mena,2000,https://open.spotify.com/track/7ql2RUmAmj36tkMUNWo7MT,AD
12,13,La Nota,Manuel Turizo,1973,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq,AD
13,14,Fiel,Los Legendarios,1954,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,AD
14,15,Travesuras - Remix,Nio Garcia,1922,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy,AD
15,16,BICHOTA,KAROL G,1875,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,AD
16,17,Vida de Rico,Camilo,1854,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs,AD
17,18,Machu Picchu,Camilo,1808,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf,AD
18,19,LOCATION,KAROL G,1800,https://open.spotify.com/track/5Km4r87BoX2qqtoprYS1gh,AD
19,20,drivers license,Olivia Rodrigo,1746,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,AD
20,21,Hawái,Maluma,1677,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,AD
21,22,Solo,Omar Montes,1650,https://open.spotify.com/track/1wPAOYQJcGSqvXkqcQHExr,AD
22,23,Chica Ideal,Sebastian Yatra,1638,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61,AD
23,24,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,1632,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,AD
24,25,Párteme La Cara,C. Tangana,1602,https://open.spotify.com/track/5gEUDNQvoQjdjklrwPdGwD,AD
25,26,Explícito,Myke Towers,1586,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa,AD
26,27,Save Your Tears,The Weeknd,1530,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,AD
27,28,Blinding Lights,The Weeknd,1440,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,AD
28,29,Fan de Tus Fotos,Nicky Jam,1424,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC,AD
29,30,telepatía,Kali Uchis,1398,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,AD
30,31,Mala Costumbre,Manuel Turizo,1383,https://open.spotify.com/track/70uX4beGHc1nQikXveOknp,AD
31,32,The Business,Tiësto,1361,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,AD
32,33,Polvo,Nicky Jam,1353,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5,AD
33,34,PROBLEMA,Daddy Yankee,1312,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm,AD
34,35,BEBÉ,Camilo,1301,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs,AD
35,36,Además de Mí - Remix,Rusherking,1295,https://open.spotify.com/track/7I8L3vYCLThw2FDrE6LuzE,AD
36,37,Del Mar,Ozuna,1270,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,AD
37,38,Reloj,Rauw Alejandro,1265,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,AD
38,39,Despeinada,Ozuna,1255,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC,AD
39,40,No Me Renta,EZVIT 810,1210,https://open.spotify.com/track/4qCDHuechGyj2a9DokVbAr,AD
40,41,Demasiadas Mujeres,C. Tangana,1187,https://open.spotify.com/track/3GaGWoU1KfVqgl7vnRHP55,AD
41,42,Una Locura,Ozuna,1172,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,AD
42,43,Relación - Remix,Sech,1171,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,AD
43,44,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,1151,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI,AD
44,45,Vete Pal Carajo,Yan Block,1135,https://open.spotify.com/track/1mrQYY0NATPCe7WOYcCKf1,AD
45,46,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,1111,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,AD
46,47,Tattoo - Remix with Camilo,Rauw Alejandro,1087,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE,AD
47,48,No toy en Gente,Nickzzy,1078,https://open.spotify.com/track/6Qj5ZSpc0JCV5zlyfuNqIf,AD
48,49,Mood (feat. iann dior),24kGoldn,1070,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,AD
49,50,Hasta Abajo,Kevin Roldan,1064,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw,AD
50,51,Watermelon Sugar,Harry Styles,1063,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,AD
51,52,GIRL LIKE ME,Black Eyed Peas,1056,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,AD
52,53,Ropa Cara,Camilo,1047,https://open.spotify.com/track/2zY1iTaEgs8ROkkWtWLe7l,AD
53,54,Mi Niña,Wisin,1040,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi,AD
54,55,2/Catorce,Rauw Alejandro,1023,https://open.spotify.com/track/71R8HJxQk5qMiRstrlXN9t,AD
55,56,La Curiosidad,Jay Wheeler,1020,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,AD
56,57,Olvídate,Kidd Keo,1011,https://open.spotify.com/track/6Y4EGEbQvkh5s3hqcCknca,AD
57,58,Head & Heart (feat. MNEK),Joel Corry,1008,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,AD
0,1,Astronaut In The Ocean,Masked Wolf,1276120,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,TR
1,2,Seni Dert Etmeler,Madrigal,1162171,https://open.spotify.com/track/10n66m41IGjA2ZulKPK7Ew,TR
2,3,Makina,UZI,1110996,https://open.spotify.com/track/2huQiKGkgUfp4WjnVRSobL,TR
3,4,Kusura Bakma,Tuğkan,1029979,https://open.spotify.com/track/7ng3MkDXpSUVFQEhN6vtqG,TR
4,5,ıslak kum,Contra,837564,https://open.spotify.com/track/3XeMdSHi48X0XsDHckDhIM,TR
5,6,Gece Gündüz,Murda,762932,https://open.spotify.com/track/4jq1WK3fiUU2SOhZ0iaMP1,TR
6,7,B.S.G.,BEGE,749277,https://open.spotify.com/track/5KvWAPJDBNXzy5l1bywB7x,TR
7,8,Uzaklara Savrulalım,Perdenin Ardındakiler,696464,https://open.spotify.com/track/7LGuxwQ3PzCxtinavcMlew,TR
8,9,Dünyadan Uzak,Pinhani,683909,https://open.spotify.com/track/4KhTyJ1cJeHaY4ZS2u3e6A,TR
9,10,Seni Öptüğüm Sokak,Tuğçe Kandemir,680425,https://open.spotify.com/track/1pgSJ8yNeLCqyrCeix7caQ,TR
10,11,Melek,Reynmen,660515,https://open.spotify.com/track/6XbuJHhqugUVdJbTdshUEL,TR
11,12,Hepsi Geçiyor,Oğuzhan Koç,658462,https://open.spotify.com/track/2EiDxAtcTF4vHAr95ztZwU,TR
12,13,Peşimde,Kerimcan Durmaz,655245,https://open.spotify.com/track/5G5CKxNBvl6FRqNdVnmJUC,TR
13,14,M.I.Ş,Şehinşah,645291,https://open.spotify.com/track/4Mn7EwPnxAAV2xLenSfsAE,TR
14,15,Bir Sebebi Var,İkilem,642528,https://open.spotify.com/track/4WixufiyHUgg1jFqkYop2K,TR
15,16,Allah’ından Bul,Ezhel,601768,https://open.spotify.com/track/350aUOZhGtTOK1dQbQFKNc,TR
16,17,İSTANBUL,Zen-G,596456,https://open.spotify.com/track/2qmdgQun2BbLmIRsQsedER,TR
17,18,Mesafe,Serdar Ortaç,587065,https://open.spotify.com/track/68DrWFjKkrn2W3mkIRP3bc,TR
18,19,Dua,Güneş,572839,https://open.spotify.com/track/3HEfzQob3O16TIDMPC8PTx,TR
19,20,Senin Yüzünden,Buray,563149,https://open.spotify.com/track/2xIC5DmTHaGBL83a9OUXM4,TR
20,21,Unutulacak Dünler,Gazapizm,561344,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3,TR
21,22,Zemin,Emir Can İğrek,556331,https://open.spotify.com/track/5WT3ohLdg04eUy9Bz2sRsi,TR
22,23,Dünyadan Uzak,Sakiler,539056,https://open.spotify.com/track/0RH1ZApXTLZmEexGJaBUX2,TR
23,24,Uzak Ol,Diyar Pala,536784,https://open.spotify.com/track/3UtxLgkmTZZkPr6scOEglC,TR
24,25,Beni Kendinden Kurtar,Perdenin Ardındakiler,536152,https://open.spotify.com/track/4LW7pZxqjg9y3W1k3tHCJv,TR
25,26,Kül,Cem Adrian,528624,https://open.spotify.com/track/5NPg92vbjaGk4q9mh7MMEM,TR
26,27,Streets,Doja Cat,517872,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,TR
27,28,Glock,cakal,512966,https://open.spotify.com/track/1m5zdKxtqhzg3S4WdiHJeo,TR
28,29,Olsun,Hadise,502693,https://open.spotify.com/track/5hOHq0l62utc2aP7YSso2Y,TR
29,30,Uzunlar - V1,Evdeki Saat,500226,https://open.spotify.com/track/1vLkBVAy8ZWrqcQjYTPP3a,TR
30,31,On The Ground,ROSÉ,484742,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ,TR
31,32,Whoopty,CJ,484471,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,TR
32,33,telepatía,Kali Uchis,484029,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,TR
33,34,Yıldızlara Bak,Yaşlı Amca,480983,https://open.spotify.com/track/5jSjin6KJMH6WT68YnE7bW,TR
34,35,Kahrettim,Mabel Matiz,462843,https://open.spotify.com/track/6oSiqvaLNJk8PWF9G7jGh8,TR
35,36,Bırakma Kendini,Kaan Boşnak,462210,https://open.spotify.com/track/087cds8zjbUmokjg2jdMOp,TR
36,37,Sallan,Xir,449315,https://open.spotify.com/track/6VIGABEcC3uzw0Bque9ux5,TR
37,38,Ben Gibi Bakmaz,Lia Shine,434531,https://open.spotify.com/track/3QWpTf2VIdELYUUiKJAXlI,TR
38,39,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,433822,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE,TR
39,40,Öptüm Nefesinden,Mustafa Ceceli,432173,https://open.spotify.com/track/2ReOPzZ5eaKbZjLhlMjxDT,TR
40,41,Yüreksiz Tilki,Buray,431665,https://open.spotify.com/track/76EZiM6rHEFUSdCoponHZO,TR
41,42,Kalbinde Birileri Var,Perdenin Ardındakiler,426802,https://open.spotify.com/track/2OzcQ5gL1VNcOe7FkmE2St,TR
42,43,Huyu Suyu,emir taha,419153,https://open.spotify.com/track/67VXzMGtIrbj52tB6D4djH,TR
43,44,Blinding Lights,The Weeknd,416617,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,TR
44,45,Hasbelkader,Bilal Sonses,410918,https://open.spotify.com/track/5lylTIELvRSbDYKQyrOWBa,TR
45,46,Samanyolu,Şehinşah,409132,https://open.spotify.com/track/24GcxfpH5DaUCvqBGrTGoU,TR
46,47,Kafamda Kentsel Dönüşümler,İkiye On Kala,405130,https://open.spotify.com/track/22XhZ8DhjqcZ80fO2F1a31,TR
47,48,pusu,Contra,397115,https://open.spotify.com/track/5U0qfkw441VfWTGLU1b7gb,TR
48,49,Yağmurlar,Anıl Piyancı,394281,https://open.spotify.com/track/3aX0N8IdY9rECrbuuR4FMp,TR
49,50,Puşt,cakal,392503,https://open.spotify.com/track/0jTT901BlxBFF86h6W6pbZ,TR
50,51,Ver O Zaman Gömleklerimi,Sıla,378724,https://open.spotify.com/track/2SNvFw3DuQxfeReepENclp,TR
51,52,Affet,Sezen Aksu,377741,https://open.spotify.com/track/0lSMXNAFsSCCtkzclet3oG,TR
52,53,Sar Bu Şehri (Akustik),Canozan,377157,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8,TR
53,54,Hepsi Geçti,Melike Şahin,373609,https://open.spotify.com/track/7floiFCj9h0CSJ8vV0e0si,TR
54,55,Bi Sonraki Hayatımda Gel,Murda,372742,https://open.spotify.com/track/5SYkeNpjhJPFUMOP5TK8iw,TR
55,56,Sarılırım Birine,Adamlar,365417,https://open.spotify.com/track/4WaxccyM7lk1pmompcC8yR,TR
56,57,Madem,Dolu Kadehi Ters Tut,364476,https://open.spotify.com/track/0AHY9HLMYcbscA2s4KEiJc,TR
57,58,Arcade,Duncan Laurence,362592,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,TR
58,59,Sakince Yoruldum,Kendimden Hallice,356211,https://open.spotify.com/track/0FqKrH1lJPwSjFyLu8ndlN,TR
59,60,Benimle Kayboldun,Kaan Boşnak,355214,https://open.spotify.com/track/6pJI8iZBKPuMjWDstvO081,TR
60,61,HARMAN,BEGE,350602,https://open.spotify.com/track/4kyiiyZXqfwaSRaBtIja74,TR
61,62,Daha Mutlu Olamam,mor ve ötesi,345953,https://open.spotify.com/track/32VgH3g8D7l7ZuT74FgdPY,TR
62,63,Dinle Beni Bi',Yüzyüzeyken Konuşuruz,345786,https://open.spotify.com/track/11PO9iu6PtpgL1JK4QNUEJ,TR
63,64,GECELERİN DERDİ,BEGE,344368,https://open.spotify.com/track/5L9oweGjkwBg0Mt9ZU9OhW,TR
64,65,Gone,ROSÉ,333558,https://open.spotify.com/track/2dHoVW9AxJVSRebPRyV2aA,TR
65,66,Mektup,Motive,333471,https://open.spotify.com/track/3V2K2UzQeNNF5VnbDiIUKj,TR
66,67,Gitme,Dolu Kadehi Ters Tut,331693,https://open.spotify.com/track/4Sng3wnol2Gb2yXgFdr9lj,TR
67,68,Retrograde,Aleyna Tilki,330748,https://open.spotify.com/track/5Lmd5RUrnAuTckG8RxPxyH,TR
68,69,Dargın,Zeynep Bastık,329198,https://open.spotify.com/track/0y4qZpjvskqgvPY5Wc1mJU,TR
69,70,Ayaz,Enes Batur,325676,https://open.spotify.com/track/3kSTzFf50IbksEqdEMmJSR,TR
70,71,Yapma N'olursun,Dolu Kadehi Ters Tut,323900,https://open.spotify.com/track/5IaqRI0FLDMOdeSIMCNSCB,TR
71,72,ALEV ALEV,Zen-G,322849,https://open.spotify.com/track/3URyeJ8TNCK3YH5YQG7Lb1,TR
72,73,Boş Yapma,Zeynep Bastık,322277,https://open.spotify.com/track/50yfuYbSeVQd3T34aUbG7u,TR
73,74,Çingenem,Ebru Gündeş,322266,https://open.spotify.com/track/4zTOUtukd52LzS3bLWwzGc,TR
74,75,Seni Buldum Ya,Kaan Boşnak,320032,https://open.spotify.com/track/0raPeXeRFHkq1vrLPw6Xj8,TR
75,76,Bırakman Doğru Mu 2,Zeynep Bastık,317748,https://open.spotify.com/track/3DZ2ivlwnX8KDyRTmxLGfi,TR
76,77,1 gr eksik,Lil Zey,316352,https://open.spotify.com/track/0l7ZRPrxH67Q6J03Zt4b4a,TR
77,78,Devam (feat. Luciano & Ezhel),Gentleman,315898,https://open.spotify.com/track/0kjKKPlUlB4q54k0e7HoF8,TR
78,79,SugarCrash!,ElyOtto,315798,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX,TR
79,80,Olsun,Sertab Erener,313604,https://open.spotify.com/track/07Af1vF3LFqNrmLC1Yzs0L,TR
80,81,Amcalar Geldiğinde,Batuflex,312957,https://open.spotify.com/track/7oECjZ7UjCR4ABQK0pPOvo,TR
81,82,Hiç Uyanmasam,Evdeki Saat,311904,https://open.spotify.com/track/1ewSoltnKAlUG7vl6T6bWU,TR
82,83,Cevapsız Sorular,maNga,311382,https://open.spotify.com/track/03INrUW4VCJpDXKQzNEaKS,TR
83,84,Nimet,Didomido,308805,https://open.spotify.com/track/3917xM4PvycBOYacEeJfXt,TR
84,85,NAZAR,BEGE,308074,https://open.spotify.com/track/17zyym3uvOYjPSfbUgwQCP,TR
85,86,Sweater Weather,The Neighbourhood,305856,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,TR
86,87,Ben De Yoluma Giderim,Sezen Aksu,305160,https://open.spotify.com/track/0YGzausz5cMhQDiJj1RQuv,TR
87,88,Aldattım,Dolu Kadehi Ters Tut,300555,https://open.spotify.com/track/3z5JtsDmRP4YJgnrlshQLS,TR
88,89,Valse,Evgeny Grinko,300088,https://open.spotify.com/track/41UTnVa6DvcVPUYoXWA97h,TR
89,90,Esenyurt Trap Merso,Tuhan,299308,https://open.spotify.com/track/0k8o46BoyAXEVam2IEWOM9,TR
90,91,Giderdi Hoşuma,Yaşlı Amca,298896,https://open.spotify.com/track/0kSXE42CihiQ74IOrXCbO6,TR
91,92,Bir Derdim Var,mor ve ötesi,295536,https://open.spotify.com/track/5oecOcmSEHs7MZiB0NPbFu,TR
92,93,Neyin Nesi,Dolu Kadehi Ters Tut,295198,https://open.spotify.com/track/4BH1Z9kmxkq3U1mAYLtHPu,TR
93,94,Ben Adam Olmam,Serdar Ortaç,294113,https://open.spotify.com/track/4hT4tcqFWGR4Da5ONBSMkW,TR
94,95,Yangın,Dolu Kadehi Ters Tut,289401,https://open.spotify.com/track/1Ns8GZAXCnVBPHW2xW1L3R,TR
95,96,Seni Kırmışlar,Gülben Ergen,286881,https://open.spotify.com/track/4ZKcn96AcVTtCqZ305POuf,TR
96,97,Kendime Yalan Söyledim,Seksendört,283464,https://open.spotify.com/track/5hYb9RIvqvk8J6mjMNL4pc,TR
97,98,Save Your Tears,The Weeknd,281764,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,TR
98,99,Acının İlacı,Adamlar,279495,https://open.spotify.com/track/3xegx5QZeKRjlLTUN1xfX1,TR
99,100,lovely (with Khalid),Billie Eilish,279162,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,TR
100,101,"Rasputin - 7"" Version",Boney M.,278721,https://open.spotify.com/track/67hbP9PFQZrb4XZc3TzB0s,TR
101,102,Sor,Serdar Ortaç,278708,https://open.spotify.com/track/5Uzxouh00sQqfcUd6I4BnW,TR
102,103,Toy,Mabel Matiz,277332,https://open.spotify.com/track/3JHzYXarT3Y3Fta58XNuXD,TR
103,104,Seni Kendime Sakladım,Duman,273400,https://open.spotify.com/track/4TjX6QIQVSD3j2VAxlR2wa,TR
104,105,Kendi Yoluna,emir taha,272959,https://open.spotify.com/track/6D2d65RJkkAFQhwf7ZKRmh,TR
105,106,Harikalar Diyarında II,No.1,270065,https://open.spotify.com/track/5M7H7N8lqccYVM3eeTmXWI,TR
106,107,Pembe Mezarlık,Model,269607,https://open.spotify.com/track/2q2uKIUC8wycTQt0183M40,TR
107,108,Bu Rüya Benim,Gazapizm,267546,https://open.spotify.com/track/2ghswfACdziiy2iLEqxclr,TR
108,109,Kelebekler,Madrigal,267366,https://open.spotify.com/track/3O9G6FQrqhwQxR0GeeF93Q,TR
109,110,First Class,Ceg,263865,https://open.spotify.com/track/7lmPbiKRN5aY5lOhq5Pq9s,TR
110,111,Sana Sormam,Ozbi,263088,https://open.spotify.com/track/3lejZssKr24KTfrFRDkJ9o,TR
111,112,Yeniden,Ragga Oktay,262377,https://open.spotify.com/track/5yoW8adECpBjG1em4xsaUX,TR
112,113,Uykumun Boynunu Bükme,Melike Şahin,258451,https://open.spotify.com/track/6QQoCQORGxyXRnnDech7dB,TR
113,114,Deep End,Fousheé,256738,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,TR
114,115,Nalan,Emir Can İğrek,255889,https://open.spotify.com/track/1LNUxWJifZNEPpd273N2le,TR
115,116,Sağı Solu Kes,Gazapizm,255414,https://open.spotify.com/track/5GBbUx3eAHDgoOvdcpFObI,TR
116,117,Poşet,Serdar Ortaç,253900,https://open.spotify.com/track/0PlABPqYHKhlhTgGbHWuMr,TR
117,118,Neyim Var Ki (feat. Sagopa K),Ceza,253843,https://open.spotify.com/track/09XOVDSIbBxBf6Kr1vGnHf,TR
118,119,drivers license,Olivia Rodrigo,253740,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,TR
119,120,Not a Day,Patrice,251175,https://open.spotify.com/track/4CnVB834sHG9yTsXxCVujf,TR
120,121,Влюбился в неё,Deesmi,250679,https://open.spotify.com/track/4DbGntPVyXDvu9vFCYQCcW,TR
121,122,Lavinia,Dest,249979,https://open.spotify.com/track/4WzEt032hy8gLMSJVOB90O,TR
122,123,Siyah,Patron,249545,https://open.spotify.com/track/7JsCNbqn3zbL7mrsSlY3L2,TR
123,124,Ölümün Kuzeni,Ceg,249413,https://open.spotify.com/track/2BWjJ4Tv26am2QSzwRpQRk,TR
124,125,Ölsem Yeridir,Yüzyüzeyken Konuşuruz,248308,https://open.spotify.com/track/7zn6VQuPR6aCLPRcZAA89R,TR
125,126,Hadi Gittik,Ozbi,247853,https://open.spotify.com/track/5spRq2fo0LGlbWoZRl6NzD,TR
126,127,Heveslenmem,Lil Zey,245833,https://open.spotify.com/track/2KTS944WTCWEL1IAlYhzD6,TR
127,128,Böyle Sever,Kahraman Deniz,245287,https://open.spotify.com/track/7hU3H2id2pBVawD7e3zd8N,TR
128,129,Her Şeyi Yak,Duman,244038,https://open.spotify.com/track/4uqlFpMPTKO6uAsX6qvK0l,TR
129,130,Fairytale - e-single version,Alexander Rybak,241722,https://open.spotify.com/track/4ijrqnZcTEs9eMA3vFsMES,TR
130,131,Gangsta's Paradise,Coolio,241171,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4,TR
131,132,O Ben Olamam,Mavi Gri,240930,https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI,TR
132,133,Eskimiş Senelere,Aspova,240803,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX,TR
133,134,Sana Ne,Bedo,238681,https://open.spotify.com/track/46nUIq8brEPcaFAsBow4Ex,TR
134,135,Vurgunum,Murat Göğebakan,238648,https://open.spotify.com/track/3XnobOSpAH29582ys7xLaL,TR
135,136,Seni Çok Özlüyorum,Tuğkan,238431,https://open.spotify.com/track/656AdnBU8khKdbnVq4MdRc,TR
136,137,Ben Yola Gelmem,Kahraman Deniz,237689,https://open.spotify.com/track/1pvUYJ9obbSXdIemAfzqPo,TR
137,138,Aslında,Resit Kemal,237133,https://open.spotify.com/track/4MtqfY0YxmvpQWszO7pbdQ,TR
138,139,Geceler,Ezhel,236769,https://open.spotify.com/track/0R0o8uOkDz40XsR6uwThfQ,TR
139,140,Ankara'yla Bozuşuruz,Perdenin Ardındakiler,236192,https://open.spotify.com/track/331L2mzSnATjKw0dI6JGXv,TR
140,141,Zombi,Adamlar,234464,https://open.spotify.com/track/73Ec1iE2MDm6Y16Tq2Rz8O,TR
141,142,Nasır,Melike Şahin,233602,https://open.spotify.com/track/2Ry2VnhHUuWFX482rSxucE,TR
142,143,Ve Ben,Yaşlı Amca,231945,https://open.spotify.com/track/1oWS0jwIpmZVZMwYTLBRtj,TR
143,144,Sallandım,Morphia,231614,https://open.spotify.com/track/3KCr98s9LIR28NNAWH6SRl,TR
144,145,Yıkılır,Ados,231361,https://open.spotify.com/track/13HFzd7WkCb8lEcFVpN0lG,TR
145,146,Aşk Paylaşılmaz,Aydilge,231193,https://open.spotify.com/track/7y4mrpIBkuXY1KFINGFUDk,TR
146,147,Üçe Beşe Bakamam,Ben Fero,229697,https://open.spotify.com/track/3VQJS46K7ClaoJU4fza4Ou,TR
147,148,Rüyalarda Buruşmuşum,Adamlar,229686,https://open.spotify.com/track/4cQSOn9oP0MiM7BgiRngFk,TR
148,149,Sen Benim Şarkılarımsın,Cem Adrian,229118,https://open.spotify.com/track/5LPgor25Umb3jZgvTXvBeh,TR
149,150,Dayanak,Doğukan Sarıtaş,228609,https://open.spotify.com/track/4twQOhvaqsYxVLZwUxqYsO,TR
150,151,Zaman,KADR,227857,https://open.spotify.com/track/4WnTNfJEh6DJmzfAYsbWhR,TR
151,152,Son Kez,Rota,227131,https://open.spotify.com/track/63fjQLjhsxOAJvuud4qdJX,TR
152,153,Ay Tenli Kadın,Ufuk Beydemir,225349,https://open.spotify.com/track/5CaKpl8JB1FMCbsgh0sgO8,TR
153,154,Therefore I Am,Billie Eilish,224598,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,TR
154,155,Saman Sarısı,Emir Can İğrek,224557,https://open.spotify.com/track/72vfLs4pNjEvfOWsp9cva3,TR
155,156,Bil Diye Söylüyorum,Sibel Can,224267,https://open.spotify.com/track/7DCwqBp1HcEHXbwgVrmQxm,TR
156,157,Akşamcı,Emir Can İğrek,224102,https://open.spotify.com/track/4blILdakzVZ3GSdjVsrRIX,TR
157,158,Uslanmıyor Bu,Zeynep Bastık,223991,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu,TR
158,159,O Bi Karamel,Ozbi,223660,https://open.spotify.com/track/2js8NCrJyyq7AIZXCbJqsi,TR
159,160,AYA,Murda,222401,https://open.spotify.com/track/4ywdchqXzNiX5S8YqKzGtA,TR
160,161,Pisliğin Üstüne Basmışlar,Gazapizm,221774,https://open.spotify.com/track/6LGFK19LALZ05LABThD75w,TR
161,162,Nilüfer,Müslüm Gürses,221586,https://open.spotify.com/track/3yYHAwO4K7AYGyPCsObCtl,TR
162,163,Up,Cardi B,219821,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,TR
